Time_min,ReactorTemp,Pressure_bar,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Feed_Flow_m3_s,Coolant_delatT_K
0.0,302.4208432263473,1.2,5.724499523355576,900,0.0,0.0,5.077143200000023
0.5,302.32625184391,1.2,5.753722403438573,900,0.052920994530566,0.00024744304343085,8.388683228571438
1.0,302.4148063145795,1.2,5.783016925445283,900,0.4256250029614577,0.00049247409410735,11.379812806802704
1.5,303.3355791036797,1.2,5.812192252675508,900,0.99616939942442,0.0006809689000269125,14.08108758710722
2.0,303.9015887454722,1.2,5.841280043078524,900,0.9997878748474476,0.000807312057600775,16.519992540716032
2.5,304.85755734530863,1.2,5.870857796604807,900,1.0,0.0008836253731753969,15.426475641600234
3.0,306.18957726814693,1.2,5.899982716044325,900,1.0,0.0009179693668728031,15.89537209478118
3.5,305.1121362047112,1.2,5.92887225611195,900,1.0,0.0009402880189660289,18.140563961944903
4.0,307.26952501198406,1.2,5.957803676164767,900,1.0,0.0009480260858405782,20.166929117950133
4.5,306.9207056804066,1.2,5.9866260730549845,900,1.0,0.0009519397396236959,21.995525192431103
5.0,307.1036498062393,1.2,6.015905741246874,900,1.0,0.0009523263592201264,23.64497330743768
5.5,308.00479226255163,1.2,6.045571537545662,900,1.0,0.0009568222268362774,24.884455240062664
6.0,309.2725965345239,1.2,6.073829864727135,900,1.0,0.0009568714636183958,24.439170807675737
6.5,309.38293331599215,1.2,6.102837209665639,900,1.0,0.0009555150909133015,25.837389940278054
7.0,309.64658272772095,1.2,6.132265809478297,900,1.0,0.0009554825140651525,27.097455650727795
7.5,310.639359789795,1.2,6.161411102816216,900,0.9850340995205432,0.0009582587149113521,28.23231756018231
8.0,311.7217658306172,1.2,6.19060228947195,900,1.0,0.000956596513150389,27.136969344926857
8.5,311.37223968301174,1.2,6.219240725739858,900,1.0,0.000951641790873226,25.582786340648113
9.0,312.404373378328,1.2,6.248045047570674,900,0.9833530010582496,0.0009603383926098288,26.841997422491147
9.5,312.2065568003511,1.2,6.277391816756361,900,1.0,0.0009684675692226223,27.976688553682493
10.0,312.5292828175393,1.2,6.306625076508416,900,0.9856132707305648,0.0009749612508123901,27.821305767617503
10.5,313.5320736278113,1.2,6.335725083624084,900,0.9965142441429762,0.0009721749820399095,27.615999599272985
11.0,313.8595188265643,1.2,6.364609044026042,900,1.0,0.000967397014172837,28.658417008866024
11.5,314.31789025834075,1.2,6.394065317453283,900,0.973050975050552,0.0009643188026193846,29.596801474688338
12.0,315.060554693732,1.2,6.423716618949696,900,0.9846527599332746,0.0009710705946875254,30.44094867709896
12.5,315.2333976997012,1.2,6.452418520744612,900,1.0,0.0009613556033874793,29.243059726899048
13.0,316.22128591312463,1.2,6.481594799851855,900,0.9931920769183832,0.0009693681098132479,30.108993610051527
13.5,316.12460406279064,1.2,6.510323308933697,900,0.9899428008527492,0.0009723579442715031,30.88762998052283
14.0,317.15983479390616,1.2,6.539550116812969,900,1.0,0.0009764791385681661,31.587412306187332
14.5,316.4691211236977,1.2,6.568676619202446,900,1.0,0.0009770172729975653,32.21593671512187
15.0,317.8907170413113,1.2,6.597826177473617,900,0.9785402944142108,0.0009792381130382488,32.779895323205494
15.5,318.15448345049504,1.2,6.626943881016272,900,0.9939329079148946,0.0009688332326249825,33.28553079718591
16.0,317.8587311692104,1.2,6.656199492582136,900,0.98780247178808,0.0009713260030382453,32.622928359358696
16.5,318.4914343975881,1.2,6.685105004998173,900,1.0,0.0009670663345622747,33.13237361084833
17.0,318.2037638084057,1.2,6.714057657399621,900,1.0,0.0009712692931649884,33.58863383838661
17.5,318.9510632798884,1.2,6.742547324920747,900,1.0,0.0009691227027805947,33.99671039663548
18.0,319.49173021735544,1.2,6.771406866424361,900,0.9954219151825946,0.0009714593940134476,32.597848235051174
18.5,319.4353289993043,1.2,6.801278199403908,900,1.0,0.0009758787900390989,29.97682870790345
19.0,319.9645793725468,1.2,6.830327897328757,900,0.988000226710786,0.000976001088304137,30.916970116674577
19.5,319.4034897120987,1.2,6.859704698536929,900,1.0,0.0009724277123210123,31.762548562705547
20.0,320.7700362740779,1.2,6.8894178191528,900,0.998045073034626,0.0009700343008705781,32.522610413876464
20.5,320.9445483254892,1.2,6.918963712891635,900,1.0,0.0009748903414669999,33.20517986017393
21.0,320.7685314723817,1.2,6.948147275374984,900,1.0,0.0009781425813145804,30.522597502062126
21.5,321.34280461360925,1.2,6.977341144462661,900,1.0,0.0009798693906594306,29.55376806377052
22.0,320.95518911727777,1.2,7.0057620287257985,900,0.9852775844834591,0.0009741843723415854,30.498160314839993
22.5,322.84918364010935,1.2,7.035040065500439,900,1.0,0.0009726011587689528,31.347611532474275
23.0,322.1059030633499,1.2,7.063837092947326,900,0.994864849473237,0.0009666852382131815,32.11138071033389
23.5,322.03425934977156,1.2,7.0934048273219945,900,1.0,0.0009721320196304683,32.79741401411161
24.0,322.4080225843353,1.2,7.122524291657359,900,1.0,0.0009672756973043478,33.16523492705335
24.5,323.1432178000077,1.2,7.151482470507547,900,1.0,0.0009702728985751807,31.931304810191136
25.0,322.9309331226024,1.2,7.180477675302414,900,0.9916022867844208,0.0009713171050259688,32.6159873711253
25.5,323.2540127867007,1.2,7.210177384460332,900,1.0,0.0009777225409403486,33.23047237387527
26.0,323.4368615830626,1.2,7.23904954863257,900,1.0,0.0009720516561924064,33.781237452553796
26.5,324.46489737060614,1.2,7.26799434365853,900,0.9986781430527204,0.0009686288485494693,32.157420676120125
27.0,324.0888408781878,1.2,7.297757551943325,900,1.0,0.0009724440542417177,30.125099449822983
27.5,324.06026078390596,1.2,7.3271836559821795,900,1.0,0.0009827943588166005,30.95170928317316
28.0,324.1596358159108,1.2,7.356568702449984,900,1.0,0.000970010125426196,31.69499928477569
28.5,323.7640538393667,1.2,7.385816180193218,900,0.996520676678114,0.0009695214226722458,31.185491667177985
29.0,325.046875792346,1.2,7.414739799893824,900,1.0,0.0009714660514425718,30.659786841732455
29.5,324.81173501800885,1.2,7.444014086567647,900,0.9998726262290574,0.0009720767614190853,31.41231975204363
30.0,324.7134778817449,1.2,7.4729817379416525,900,1.0,0.0009722821609696923,32.088427766134714
30.5,324.681072235864,1.2,7.501896728648017,900,1.0,0.000963710818010396,32.69527722650281
31.0,325.9836435050293,1.2,7.530811524715117,900,0.9920162411620024,0.000965418948690223,31.28269031921684
31.5,325.9804187770742,1.2,7.560128900300633,900,0.9980288610762044,0.0009701220157723239,31.95437366976762
32.0,325.8802073736486,1.2,7.589622306079021,900,1.0,0.0009713616039660432,32.55725955836118
32.5,325.86503041328484,1.2,7.618326042897011,900,0.9963581213618504,0.0009621503369973123,33.098029543279154
33.0,326.022868169871,1.2,7.647187763203036,900,1.0,0.0009578809643748765,33.58268564391926
33.5,325.658109846926,1.2,7.676562550462421,900,0.9850643111303634,0.0009669098836989235,34.01647768735552
34.0,325.9447522351486,1.2,7.70601801159567,900,1.0,0.0009722283134276043,34.40434341236926
34.5,326.2344365681596,1.2,7.735658568871234,900,1.0,0.0009874903857836734,33.63518739214362
35.0,326.84852667816756,1.2,7.764645731233202,900,0.9895244239939333,0.0009869252625205973,34.048227021463276
35.5,326.57293496109673,1.2,7.793939754124424,900,0.9812069726890836,0.000976108583224854,34.41726311465726
36.0,327.09670674357636,1.2,7.823850016534936,900,0.992636209066911,0.0009857959423863296,34.74642259897564
36.5,327.25943116749556,1.2,7.852875245106023,900,0.9954077092043382,0.0009860188814452913,33.276159275263694
37.0,327.755107509977,1.2,7.882271235739482,900,1.0,0.0009896640155038089,30.59053869666718
37.5,327.07612928731186,1.2,7.911471081898329,900,1.0,0.000994290169095011,31.472231535079857
38.0,327.15530173197664,1.2,7.940560658948272,900,1.0,0.0009825067482755088,32.26492794126273
38.5,326.80849177945754,1.2,7.96980368127097,900,1.0,0.000968067267144231,32.97714413733297
39.0,327.39652414005957,1.2,7.998846147760754,900,1.0,0.0009632956946032538,33.616424657587004
39.5,326.88979072586943,1.2,8.027881357026581,900,1.0,0.0009631960367918711,30.894676128292986
40.0,327.6540904466256,1.2,8.057288793000115,900,0.9854154395626956,0.0009632690231482076,29.890410630360293
40.5,327.9001160618712,1.2,8.08597167181316,900,1.0,0.0009618069235665649,30.802741684611703
41.0,328.3869787878041,1.2,8.114908206460607,900,1.0,0.000962502993381338,31.62318515274393
41.5,328.5375501734339,1.2,8.143871208185951,900,0.996996282975938,0.0009589184315548968,32.36070922391116
42.0,328.76480907932046,1.2,8.173202193494609,900,1.0,0.0009657185214699622,33.022996954967255
