Time_min,Temperature_K,Temperature_Measured_K,Temperature_Setpoint_K,Pressure_bar,AceticAcid_Concentration_mol_m3,Ethanol_Concentration_mol_m3,Volume_m3,Agitator_Speed_rpm,Coolant_Flow_m3_s,Coolant_In_Temp_K,Coolant_Out_Temp_K,Feed_Flow_m3_s
0.0,313.15,313.05892002794764,313.15,1.2,17468.776019983346,0.0,5.724499523355576,800,0.0,298.15,298.15,0.0
0.1,313.13700833397905,312.99387066033756,313.1791666666666,1.1989606667183261,17452.09473083854,16.354072727886933,5.729965964258429,800,0.0,298.15,313.15,0.0009110734838086637
0.2,313.573645851375,313.49550825033157,313.2083333333333,1.2,17387.658908033998,0.0,5.735336603082098,800,0.0,298.15,313.13700833397905,0.0008951064706115829
0.30000000000000004,313.5027204146289,313.5121672828652,313.23749999999995,1.2,17371.587354022387,15.829804489812638,5.740637821174697,800,0.19284683915904885,298.15,298.29699432666484,0.0008835363487664277
0.4,313.87583963113275,313.79840600530514,313.26666666666665,1.2,17308.065019062426,0.0,5.745939860766245,800,0.18825568309983493,298.15,298.30038068348784,0.0008836732652580611
0.5,313.8026960898844,313.59472251729954,313.2958333333333,1.2,17291.939979298797,15.955523840963279,5.7512930593261204,800,0.3457246817569897,298.15,298.2347613073109,0.0008921997599792284
0.6000000000000001,314.1831053281596,314.22446011783535,313.325,1.2,17227.35083326233,0.0,5.756608955555202,800,0.1970982159115899,298.15,298.30152742610284,0.0008859827048468968
0.7000000000000001,314.10844709602094,313.9464078077243,313.35416666666663,1.2,17211.0072926478,16.247496025473797,5.762070234725615,800,0.6080631793023435,298.15,298.1990831364211,0.0009102131950688491
0.8,314.5046126411211,314.36674930683296,313.3833333333333,1.2,17144.816220990208,0.0,5.767395281678504,800,0.43137070807275435,298.15,298.21909574386626,0.0008875078254814488
0.9,314.4267494322897,314.3210926490498,313.41249999999997,1.2,17128.70609760151,16.092548382091646,5.772814613587439,800,0.6995407867608698,298.15,298.1948854144055,0.0009032219848224166
1.0,314.8263038863113,314.8357273431503,313.44166666666666,1.2,17062.621199934525,0.0,5.778021339679865,800,0.6700709646771121,298.15,298.19458224691533,0.0008677876820710025
1.1,314.7476434515216,314.60779706481816,313.4708333333333,1.2,17046.827217103302,15.852753374495002,5.783369754133191,800,1.0,298.15,298.1818115300511,0.0008914024088876182
1.2000000000000002,315.1455909299117,315.15977616658574,313.5,1.2,16980.814735741507,0.0,5.788558196494086,800,0.8309803238705651,298.15,298.1873605537316,0.0008647403934824994
1.3,315.06909351773675,314.96708396706924,313.52916666666664,1.2,16965.23859237105,15.709421889226075,5.793867918894334,800,1.0,298.15,298.18072769360293,0.0008849537333746602
1.4000000000000001,315.4676862417044,315.5421962046064,313.55833333333334,1.2,16898.41715375531,0.0,5.799235541844057,800,1.0,298.15,298.1822459529375,0.0008946038249539362
1.5,315.3878011111417,315.4641511157168,313.5875,1.2,16882.559095494864,16.071735378479037,5.804677744758794,800,1.0,298.15,298.18215315859914,0.0009070338191227873
1.6,315.80429769247996,315.9035698786066,313.6166666666666,1.2,16813.814156600107,0.0,5.810041819223419,800,1.0,298.15,298.18281388306406,0.000894012410770827
1.7000000000000002,315.7226887058781,315.7064714372146,313.6458333333333,1.2,16798.67230725721,15.423092698915784,5.815274110783397,800,1.0,298.15,298.183216610402,0.0008720485933296443
1.8,316.12593113187603,316.19144941173386,313.67499999999995,1.2,16731.40440383646,0.0,5.8205984974444345,800,1.0,298.15,298.18357816932473,0.0008873977768395011
1.9000000000000001,316.04412939296907,316.12442801852944,313.70416666666665,1.2,16716.33348306794,15.426456583675352,5.825841439200132,800,1.0,298.15,298.18323307005295,0.0008738236259495406
2.0,316.4563683501466,316.35030970219265,313.7333333333333,1.2,16648.44668599725,0.0,5.831114496094617,800,1.0,298.15,298.1832027238627,0.0008788428157475739
2.1,316.3730793041593,316.35354585130716,313.7625,1.2,16633.073955587246,15.813794189939388,5.836498791268156,800,0.9933229289531927,298.15,298.183929292643,0.0008973825289230069
2.2,316.8023560130028,316.7408765906752,313.79166666666663,1.2,16562.271291213503,0.0,5.8420453528725345,800,0.9912658561647336,298.15,298.18505361531146,0.0009244269340630916
2.3000000000000003,316.7151460433616,316.7847003723582,313.8208333333333,1.2,16547.261850760908,15.520417477577382,5.847339664884669,800,0.9835033785123268,298.15,298.1863055982259,0.0008823853353557258
2.4000000000000004,317.14493305897935,317.2003634244372,313.84999999999997,1.2,16477.705679947718,0.0,5.852510408433339,800,1.0,298.15,298.18466915176396,0.000861790591444992
2.5,317.05512014948,317.02923525758314,313.87916666666666,1.2,16463.35246296335,14.918023946416113,5.857608348245296,800,1.0,298.15,298.18722024895686,0.000849656635326077
2.6,317.47508979191633,317.49213810005693,313.9083333333333,1.2,16394.635003704552,0.0,5.862946597392831,800,1.0,298.15,298.1836457717834,0.0008897081912558843
2.7,317.38718601988353,317.1766376490272,313.9375,1.2,16379.399006043408,15.915780313788122,5.868395199366899,800,1.0,298.15,298.18568588736315,0.0009081003290111915
2.8000000000000003,317.8460825017386,317.92099900880635,313.96666666666664,1.2,16306.289349454348,0.0,5.873711075552161,800,1.0,298.15,298.1855462000786,0.0008859793642104736
2.9000000000000004,317.7573064537009,317.75099092350354,313.99583333333334,1.2,16291.298837842061,15.744182006537796,5.8791108285062705,800,0.9943494967135925,298.15,298.1863170229821,0.0008999588256848703
3.0,318.216954505962,318.2899050177953,314.025,1.2,16217.871019398553,0.0,5.884410178315112,800,1.0,298.15,298.18737027449697,0.0008832249681402769
3.1,318.1239317973261,318.22760734647824,314.0541666666666,1.2,16203.069595323761,15.630340914551018,5.889780652058249,800,1.0,298.15,298.18819909928334,0.0008950789571895328
3.2,318.591440016747,318.77003850112334,314.0833333333333,1.2,16128.542284747122,0.0,5.895275414328592,800,1.0,298.15,298.1862425783142,0.0009157937117236837
3.3000000000000003,318.49730225232105,318.55299548291816,314.11249999999995,1.2,16114.183417868251,15.24698043396925,5.900523841210212,800,0.9955159762888286,298.15,298.18904733134855,0.0008747378136034108
3.4000000000000004,318.9552372915763,319.01673465153846,314.14166666666665,1.2,16040.109672601386,0.0,5.906022088351927,800,1.0,298.15,298.189346148492,0.0009163745236191011
3.5,318.8616821571995,318.8487829794778,314.1708333333333,1.2,16025.471093171112,15.629690966374834,5.911412062312327,800,0.9867640022101934,298.15,298.1887951143381,0.0008983289934000479
3.6,319.3423886903927,319.3528908268475,314.2,1.2,15949.096333699603,0.0,5.916842407762847,800,1.0,298.15,298.1902173778251,0.0009050575750867532
3.7,319.24588877750756,319.26055751369336,314.22916666666663,1.2,15934.553709103391,15.615845485001124,5.922237473171615,800,1.0,298.15,298.1896693480571,0.0008991775681278698
3.8000000000000003,319.7388691938138,319.643333921591,314.2583333333333,1.2,15857.791716495003,0.0,5.9274273715437555,800,1.0,298.15,298.189808501578,0.000864983062023428
3.9000000000000004,319.6389720362364,319.39751490245595,314.28749999999997,1.2,15843.337522549298,15.61025363017325,5.932830153113793,800,0.9767629505414733,298.15,298.19226136936965,0.0009004635950062607
4.0,320.1412422651588,320.09417972808785,314.31666666666666,1.2,15765.275166524973,0.0,5.938085933960525,800,0.9846758290883387,298.15,298.19143733425284,0.0008759634744553357
4.1000000000000005,320.03911481079376,319.94028852591833,314.3458333333333,1.2,15750.90072389528,15.615225113646481,5.943500154434719,800,1.0,298.15,298.19229758302095,0.0009023700790322956
4.2,320.55385840590196,320.35996665653704,314.375,1.2,15671.737134300323,0.0,5.94871529770854,800,1.0,298.15,298.19078031456036,0.0008691905456368619
4.3,320.4499669588283,320.3872883788135,314.40416666666664,1.2,15657.751681994641,15.28333627760361,5.954023928995756,800,1.0,298.15,298.1932813416027,0.0008847718812027521
4.4,320.96145925247924,320.7490525329375,314.43333333333334,1.2,15578.373720491272,0.0,5.959383578336632,800,0.9752049456760788,298.15,298.192926514069,0.0008932748901459495
4.5,320.8584605823473,320.9220054381031,314.4625,1.2,15564.607277820114,15.134162864629005,5.964649822031807,800,1.0,298.15,298.1928213903254,0.0008777072825291622
